,negative,neutral,positive,volume,close
13095,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13096,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13097,1.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13098,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13099,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13100,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13101,0.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13102,0.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13103,1.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13104,1.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13105,1.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13106,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13107,1.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13108,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13109,1.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13110,0.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13111,1.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13112,1.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13113,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13114,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13115,1.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13116,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13117,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13118,0.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13119,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13120,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13121,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13122,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13123,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13124,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13125,0.0,1.0,0.0,0.21716455356543904,0.13885012559307852
13126,0.0,0.0,1.0,0.21716455356543904,0.13885012559307852
13127,0.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13128,0.0,1.0,0.0,0.21716455356543904,0.13885012559307852
13129,1.0,0.0,0.0,0.21716455356543904,0.13885012559307852
13130,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13131,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13132,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13133,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13134,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13135,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13136,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13137,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13138,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13139,0.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13140,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13141,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13142,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13143,0.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13144,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13145,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13146,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13147,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13148,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13149,0.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13150,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13151,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13152,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13153,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13154,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13155,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13156,0.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13157,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13158,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13159,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13160,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13161,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13162,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13163,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13164,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13165,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13166,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13167,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13168,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13169,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13170,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13171,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13172,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13173,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13174,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13175,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13176,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13177,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13178,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13179,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13180,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13181,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13182,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13183,0.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13184,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13185,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13186,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13187,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13188,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13189,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13190,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13191,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13192,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13193,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13194,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13195,0.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13196,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13197,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13198,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13199,0.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13200,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13201,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13202,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13203,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13204,0.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13205,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13206,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13207,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13208,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13209,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13210,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13211,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13212,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13213,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13214,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13215,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13216,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13217,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13218,0.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13219,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13220,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13221,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13222,0.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13223,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13224,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13225,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13226,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13227,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13228,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13229,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13230,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13231,0.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13232,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13233,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13234,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13235,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13236,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13237,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13238,0.0,1.0,0.0,0.22994405312940228,0.10563773374267382
13239,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13240,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13241,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13242,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13243,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13244,0.0,0.0,1.0,0.22994405312940228,0.10563773374267382
13245,0.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13246,1.0,0.0,0.0,0.22994405312940228,0.10563773374267382
13247,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13248,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13249,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13250,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13251,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13252,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13253,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13254,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13255,0.0,1.0,0.0,0.426128664385859,0.03321239185040481
13256,0.0,0.0,0.0,0.426128664385859,0.03321239185040481
13257,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13258,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13259,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13260,0.0,0.0,0.0,0.426128664385859,0.03321239185040481
13261,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13262,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13263,0.0,1.0,0.0,0.426128664385859,0.03321239185040481
13264,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13265,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13266,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13267,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13268,0.0,1.0,0.0,0.426128664385859,0.03321239185040481
13269,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13270,0.0,1.0,0.0,0.426128664385859,0.03321239185040481
13271,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13272,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13273,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13274,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13275,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13276,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13277,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13278,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13279,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13280,0.0,1.0,0.0,0.426128664385859,0.03321239185040481
13281,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13282,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13283,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13284,0.0,1.0,0.0,0.426128664385859,0.03321239185040481
13285,0.0,1.0,0.0,0.426128664385859,0.03321239185040481
13286,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13287,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13288,0.0,1.0,0.0,0.426128664385859,0.03321239185040481
13289,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13290,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13291,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13292,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13293,0.0,0.0,0.0,0.426128664385859,0.03321239185040481
13294,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13295,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13296,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13297,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13298,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13299,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13300,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13301,0.0,0.0,0.0,0.426128664385859,0.03321239185040481
13302,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13303,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13304,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13305,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13306,0.0,1.0,0.0,0.426128664385859,0.03321239185040481
13307,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13308,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13309,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13310,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13311,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13312,0.0,0.0,0.0,0.426128664385859,0.03321239185040481
13313,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13314,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13315,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13316,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13317,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13318,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13319,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13320,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13321,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13322,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13323,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13324,0.0,0.0,0.0,0.426128664385859,0.03321239185040481
13325,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13326,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13327,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13328,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13329,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13330,0.0,0.0,0.0,0.426128664385859,0.03321239185040481
13331,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13332,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13333,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13334,0.0,0.0,0.0,0.426128664385859,0.03321239185040481
13335,0.0,1.0,0.0,0.426128664385859,0.03321239185040481
13336,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13337,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13338,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13339,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13340,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13341,0.0,1.0,0.0,0.426128664385859,0.03321239185040481
13342,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13343,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13344,0.0,1.0,0.0,0.426128664385859,0.03321239185040481
13345,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13346,0.0,0.0,0.0,0.426128664385859,0.03321239185040481
13347,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13348,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13349,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13350,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13351,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13352,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13353,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13354,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13355,0.0,1.0,0.0,0.426128664385859,0.03321239185040481
13356,0.0,0.0,0.0,0.426128664385859,0.03321239185040481
13357,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13358,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13359,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13360,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13361,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13362,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13363,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13364,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13365,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13366,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13367,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13368,0.0,0.0,0.0,0.426128664385859,0.03321239185040481
13369,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13370,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13371,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13372,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13373,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13374,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13375,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13376,0.0,0.0,1.0,0.426128664385859,0.03321239185040481
13377,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13378,0.0,0.0,0.0,0.426128664385859,0.03321239185040481
13379,1.0,0.0,0.0,0.426128664385859,0.03321239185040481
13380,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13381,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13382,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13383,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13384,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13385,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13386,0.0,1.0,0.0,0.2668019051452338,0.06405246999720915
13387,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13388,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13389,0.0,1.0,0.0,0.2668019051452338,0.06405246999720915
13390,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13391,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13392,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13393,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13394,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13395,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13396,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13397,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13398,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13399,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13400,0.0,1.0,0.0,0.2668019051452338,0.06405246999720915
13401,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13402,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13403,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13404,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13405,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13406,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13407,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13408,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13409,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13410,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13411,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13412,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13413,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13414,0.0,1.0,0.0,0.2668019051452338,0.06405246999720915
13415,0.0,1.0,0.0,0.2668019051452338,0.06405246999720915
13416,0.0,1.0,0.0,0.2668019051452338,0.06405246999720915
13417,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13418,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13419,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13420,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13421,0.0,1.0,0.0,0.2668019051452338,0.06405246999720915
13422,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13423,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13424,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13425,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13426,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13427,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13428,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13429,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13430,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13431,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13432,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13433,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13434,0.0,1.0,0.0,0.2668019051452338,0.06405246999720915
13435,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13436,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13437,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13438,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13439,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13440,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13441,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13442,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13443,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13444,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13445,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13446,0.0,1.0,0.0,0.2668019051452338,0.06405246999720915
13447,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13448,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13449,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13450,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13451,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13452,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13453,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13454,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13455,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13456,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13457,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13458,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13459,0.0,1.0,0.0,0.2668019051452338,0.06405246999720915
13460,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13461,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13462,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13463,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13464,0.0,1.0,0.0,0.2668019051452338,0.06405246999720915
13465,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13466,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13467,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13468,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13469,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13470,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13471,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13472,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13473,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13474,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13475,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13476,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13477,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13478,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13479,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13480,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13481,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13482,0.0,1.0,0.0,0.2668019051452338,0.06405246999720915
13483,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13484,0.0,1.0,0.0,0.2668019051452338,0.06405246999720915
13485,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13486,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13487,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13488,0.0,1.0,0.0,0.2668019051452338,0.06405246999720915
13489,0.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13490,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13491,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13492,0.0,0.0,1.0,0.2668019051452338,0.06405246999720915
13493,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13494,1.0,0.0,0.0,0.2668019051452338,0.06405246999720915
13495,0.0,1.0,0.0,0.17674220165023144,0.0507954228300308
13496,0.0,0.0,0.0,0.17674220165023144,0.0507954228300308
13497,1.0,0.0,0.0,0.17674220165023144,0.0507954228300308
13498,0.0,0.0,1.0,0.17674220165023144,0.0507954228300308
13499,0.0,0.0,0.0,0.17674220165023144,0.0507954228300308
13500,0.0,0.0,1.0,0.17674220165023144,0.0507954228300308
13501,0.0,1.0,0.0,0.17674220165023144,0.0507954228300308
13502,1.0,0.0,0.0,0.17674220165023144,0.0507954228300308
13503,0.0,0.0,1.0,0.17674220165023144,0.0507954228300308
13504,1.0,0.0,0.0,0.17674220165023144,0.0507954228300308
13505,0.0,0.0,1.0,0.17674220165023144,0.0507954228300308
13506,1.0,0.0,0.0,0.17674220165023144,0.0507954228300308
13507,1.0,0.0,0.0,0.17674220165023144,0.0507954228300308
13508,0.0,0.0,1.0,0.17674220165023144,0.0507954228300308
13509,0.0,1.0,0.0,0.17674220165023144,0.0507954228300308
13510,1.0,0.0,0.0,0.17674220165023144,0.0507954228300308
13511,0.0,1.0,0.0,0.17674220165023144,0.0507954228300308
13512,0.0,0.0,0.0,0.17674220165023144,0.0507954228300308
13513,0.0,0.0,1.0,0.17674220165023144,0.0507954228300308
13514,0.0,0.0,0.0,0.17674220165023144,0.0507954228300308
13515,0.0,0.0,1.0,0.17674220165023144,0.0507954228300308
13516,0.0,0.0,1.0,0.17674220165023144,0.0507954228300308
13517,1.0,0.0,0.0,0.17674220165023144,0.0507954228300308
13518,1.0,0.0,0.0,0.17674220165023144,0.0507954228300308
13519,1.0,0.0,0.0,0.17674220165023144,0.0507954228300308
13520,0.0,1.0,0.0,0.17674220165023144,0.0507954228300308
13521,0.0,0.0,1.0,0.17674220165023144,0.0507954228300308
